ID,TRIP_ID,SET_NUM,VESSEL_ID,DECLARED_TRIP,SET_BEGIN_DATETIME,SET_BEGIN_TIME,SET_END_DATETIME,SET_BEGIN_LAT,SET_BEGIN_LON,SET_END_LAT,SET_END_LON,HAUL_BEGIN_DATETIME,HAUL_END_DATETIME,HAUL_BEGIN_DATE,HAUL_BEGIN_TIME,HAUL_BEGIN_LAT,HAUL_BEGIN_LON,HAUL_END_LAT,HAUL_END_LON,SOAK,NUM_FLTS,NUM_HKS_SET,HKS_PER_FLT,FLTLN_LEN,BRNCHLN_LEN,LDR_LEN,MIN_LEN,BLUEDYE_YN,BLUEDYE,BAIT_CODE_VAL,NUM_LITE_DEVICES,NUM_CAUGHT,KEPT,FISH,SHARKS,ODONT,TURTLES,SWO,BET,TUNA,MAHI,CPUE,MM_YN,MM_sum,DPUE,DP,FKW,FKW_sum,SFPW,SFPW_sum,RISS,RISS_sum,MONTH,YEAR,postTRT,SET_LAG
2552,IQO786765,6,FV355346,,4/26/2004 9:24,9:24:00,4/26/2004 13:25,16.45,-162.46,16.54,-162.81,4/26/2004 18:00,4/27/2004 3:34,4/26/2004,18:00:00,16.53,-162.85,16.52,-162.61,849,71,191,27,22,12,0,34,N,0,Saury (sanma),NA,26,17,22,4,0,0,0,11,11,0,115.1832461,0,0,0,0,0,0,0,0,0,0,4,2004,0,1582
2553,IQO786765,7,FV355346,,4/28/2004 7:22,7:22:00,4/28/2004 11:30,14.23,-160.23,13.92,-160.61,4/28/2004 18:09,4/29/2004 4:25,4/28/2004,18:09:00,13.91,-160.64,14.24,-160.45,1015,71,1069,27,22,12,0,34,N,0,Saury (sanma),NA,28,23,24,4,0,0,0,7,11,0,22.45088868,0,0,0,0,0,0,0,0,0,0,4,2004,0,2758
2554,IQO786765,8,FV355346,,4/29/2004 7:27,7:27:00,4/29/2004 11:37,14.23,-160.32,13.91,-160.69,4/29/2004 18:29,4/30/2004 4:56,4/29/2004,18:29:00,13.91,-160.72,14.23,-160.44,1039,71,1068,27,22,12,0,34,N,0,Saury (sanma),NA,25,17,21,3,0,0,1,4,4,0,19.66292135,0,0,0,0,0,0,0,0,0,0,4,2004,0,1445
2555,IQO786765,9,FV355346,,4/30/2004 7:27,7:27:00,4/30/2004 11:42,13.99,-160.49,13.77,-160.94,4/30/2004 18:43,5/1/2004 5:35,4/30/2004,18:43:00,13.76,-160.95,13.96,-160.59,1073,71,1067,27,22,12,0,34,N,0,Saury (sanma),NA,16,10,14,2,0,0,0,1,1,0,13.12089972,0,0,0,0,0,0,0,0,0,0,4,2004,0,1440
2556,IQO786765,10,FV355346,,5/1/2004 9:57,9:57:00,5/1/2004 13:45,14.33,-160.41,13.92,-160.62,5/1/2004 18:29,5/2/2004 3:55,5/1/2004,18:29:00,13.92,-160.63,14.3,-160.52,850,69,1043,27,22,12,0,34,N,0,Saury (sanma),NA,24,19,19,5,0,0,0,8,9,0,18.21668265,0,0,0,0,0,0,0,0,0,0,5,2004,0,1590
2557,IQO786765,11,FV355346,,5/2/2004 7:27,7:27:00,5/2/2004 11:22,14.4,-160.55,13.99,-160.69,5/2/2004 18:40,5/3/2004 3:46,5/2/2004,18:40:00,13.99,-160.72,14.39,-160.64,984,67,1019,27,22,12,0,34,N,0,Saury (sanma),NA,26,20,25,1,0,0,2,5,6,0,24.53385672,0,0,0,0,0,0,0,0,0,0,5,2004,0,1290
2558,ITX107193,1,FV538469,,3/3/2004 10:25,10:25:00,3/3/2004 14:26,5.01,-161.62,5.22,-162.01,3/3/2004 17:47,3/4/2004 2:46,3/3/2004,17:47:00,5.23,-161.97,5.05,-161.46,740,68,229,28,24,13,1,38,N,0,Saury (sanma),NA,21,19,20,1,0,0,0,16,19,0,87.33624454,0,0,0,0,0,0,0,0,0,0,3,2004,0,NA
2559,ITX107193,2,FV538469,,3/4/2004 7:08,7:08:00,3/4/2004 11:33,5.18,-161.93,5.26,-162.43,3/4/2004 18:30,3/5/2004 6:49,3/4/2004,18:30:00,5.3,-162.32,5.29,-161.7,1156,73,338,28,24,13,1,38,N,0,Saury (sanma),NA,78,68,72,6,0,0,2,59,66,0,213.0177515,0,0,0,0,0,0,0,0,0,0,3,2004,0,1243
2560,ITX107193,3,FV538469,,3/7/2004 6:47,6:47:00,3/7/2004 11:22,6.88,-161.57,6.87,-162.06,3/7/2004 15:13,3/8/2004 1:48,3/7/2004,15:13:00,6.89,-162.02,7,-161.45,866,73,360,28,24,13,1,38,N,0,Saury (sanma),NA,24,10,17,6,0,0,0,6,7,4,47.22222222,0,0,0,0,0,0,0,0,0,0,3,2004,0,4299
2561,ITX107193,4,FV538469,,3/9/2004 7:04,7:04:00,3/9/2004 11:12,5.52,-162.61,5.5,-163.07,3/9/2004 14:55,3/10/2004 0:54,3/9/2004,14:55:00,5.52,-163,5.68,-162.35,822,75,402,28,24,13,1,38,N,0,Saury (sanma),NA,36,32,32,4,0,0,0,16,28,0,79.60199005,0,0,0,0,0,0,0,0,0,0,3,2004,0,2897
2562,ITX107193,5,FV538469,,3/10/2004 6:48,6:48:00,3/10/2004 11:10,5.49,-162.81,5.51,-163.22,3/10/2004 14:46,3/11/2004 1:43,3/10/2004,14:46:00,5.52,-163.19,5.54,-162.53,873,74,369,28,24,13,1,38,N,0,Saury (sanma),NA,34,30,31,3,0,0,0,20,29,0,84.01084011,0,0,0,0,0,0,0,0,0,0,3,2004,0,1424
2563,ITX107193,6,FV538469,,3/11/2004 7:04,7:04:00,3/11/2004 11:32,5.49,-162.61,5.5,-163.07,3/11/2004 14:48,3/12/2004 0:36,3/11/2004,14:48:00,5.54,-163.02,5.55,-162.32,784,73,340,28,24,13,1,38,N,0,Saury (sanma),NA,15,14,14,1,0,0,0,8,13,0,41.17647059,0,0,0,0,0,0,0,0,0,0,3,2004,0,1456
2564,ITX107193,7,FV538469,,3/12/2004 7:05,7:05:00,3/12/2004 11:25,5.26,-162.94,5.28,-163.39,3/12/2004 15:10,3/13/2004 3:11,3/12/2004,15:10:00,5.28,-163.3,5.56,-162.72,946,73,331,28,24,13,1,38,N,0,Saury (sanma),NA,45,41,42,3,0,0,0,12,37,0,126.8882175,0,0,0,0,0,0,0,0,0,0,3,2004,0,1441
2565,ITX107193,8,FV538469,,3/13/2004 7:35,7:35:00,3/13/2004 11:49,5.24,-162.99,5.17,-163.43,3/13/2004 15:03,3/14/2004 1:15,3/13/2004,15:03:00,5.19,-163.4,5.39,-162.81,806,72,308,28,24,13,1,38,N,0,Saury (sanma),NA,22,16,17,4,0,0,0,9,14,1,55.19480519,0,0,0,0,0,0,0,0,0,0,3,2004,0,1470
2566,ITX107193,9,FV538469,,3/14/2004 7:13,7:13:00,3/14/2004 11:39,5.47,-163.4,5.52,-163.87,3/14/2004 15:05,3/15/2004 0:20,3/14/2004,15:05:00,5.55,-163.84,5.63,-163.2,761,71,296,28,24,13,1,38,N,0,Saury (sanma),NA,19,15,16,3,0,0,0,5,12,0,54.05405405,0,0,0,0,0,0,0,0,0,0,3,2004,0,1418
2567,ITX107193,10,FV538469,,3/15/2004 6:55,6:55:00,3/15/2004 11:12,6.39,-163.15,6.31,-163.56,3/15/2004 15:11,3/16/2004 0:33,3/15/2004,15:11:00,6.31,-163.5,6.45,-162.97,801,70,279,28,24,13,1,38,N,0,Saury (sanma),NA,11,8,8,3,0,0,0,7,8,0,28.67383513,0,0,0,0,0,0,0,0,0,0,3,2004,0,1422
2568,ITX107193,11,FV538469,,3/16/2004 6:58,6:58:00,3/16/2004 11:22,6.86,-162.55,6.84,-162.99,3/16/2004 14:47,3/17/2004 0:35,3/16/2004,14:47:00,6.85,-162.96,7,-162.39,793,70,272,28,24,13,1,38,N,0,Saury (sanma),NA,29,20,24,4,0,0,0,12,16,0,88.23529412,0,0,0,0,0,0,0,0,0,0,3,2004,0,1443
2569,ITX107193,12,FV538469,,3/17/2004 6:49,6:49:00,3/17/2004 11:04,7.01,-161.88,6.9,-162.31,3/17/2004 15:08,3/18/2004 0:03,3/17/2004,15:08:00,6.93,-162.26,7.12,-161.74,779,69,1085,28,24,13,1,38,N,0,Saury (sanma),NA,19,10,11,8,0,0,0,4,10,0,10.13824885,0,0,0,0,0,0,0,0,0,0,3,2004,0,1431
2570,IXH203000,1,FV932350,,3/2/2004 6:45,6:45:00,3/2/2004 11:33,14.59,-160.27,14.7,-160.82,3/2/2004 15:08,3/2/2004 23:48,3/2/2004,15:08:00,14.69,-160.8,14.59,-160.3,735,74,1100,30,30,14,1,45,N,0,Sardine,NA,39,32,38,1,0,0,0,8,10,4,34.54545455,0,0,0,0,0,0,0,0,0,0,3,2004,0,NA
2571,IXH203000,2,FV932350,,3/3/2004 6:37,6:37:00,3/3/2004 11:19,14.44,-160.18,14.45,-160.67,3/3/2004 15:08,3/3/2004 23:07,3/3/2004,15:08:00,14.44,-160.69,14.45,-160.21,708,72,205,30,30,14,1,45,N,0,Mixed,NA,19,11,17,2,0,0,0,1,1,0,82.92682927,1,2,9.756097561,0.181818182,0,0,0,0,0,0,3,2004,0,1432
2572,IXH203000,3,FV932350,,3/4/2004 6:49,6:49:00,3/4/2004 11:30,14.98,-159.84,15.03,-160.35,3/4/2004 15:10,3/5/2004 0:47,3/4/2004,15:10:00,15.03,-160.34,14.93,-159.86,797,72,179,30,30,14,1,45,N,0,Mixed,NA,37,31,37,0,0,0,0,10,13,3,206.7039106,0,0,0,0,0,0,0,0,0,0,3,2004,0,1452
2573,IXH203000,4,FV932350,,3/5/2004 9:02,9:02:00,3/5/2004 13:18,13.98,-159.96,13.83,-160.39,3/5/2004 15:48,3/6/2004 0:56,3/5/2004,15:48:00,13.82,-160.39,13.96,-159.98,698,73,247,30,30,14,1,45,N,0,Mixed,NA,29,24,29,0,0,0,0,2,2,2,117.4089069,0,0,0,0,0,0,0,0,0,0,3,2004,0,1573
2574,IXH203000,5,FV932350,,3/7/2004 6:24,6:24:00,3/7/2004 10:51,16.23,-160.67,16.34,-161.19,3/7/2004 14:58,3/7/2004 23:13,3/7/2004,14:58:00,16.31,-161.21,16.14,-160.79,742,74,371,30,30,14,1,45,N,0,Mixed,NA,15,5,11,4,0,0,0,1,2,4,29.64959569,1,1,2.69541779,0.2,0,0,0,0,0,0,3,2004,0,2722
2575,IXH203000,6,FV932350,,3/8/2004 7:16,7:16:00,3/8/2004 11:38,16.39,-161.84,16.35,-162.34,3/8/2004 15:08,3/9/2004 0:00,3/8/2004,15:08:00,16.32,-162.37,16.32,-161.95,742,74,341,30,30,14,1,45,N,0,Mixed,NA,34,25,29,5,0,0,0,5,5,5,85.04398827,0,0,0,0,0,0,0,0,0,0,3,2004,0,1492
2576,IXH203000,7,FV932350,,3/10/2004 7:04,7:04:00,3/10/2004 11:31,17.34,-165.06,17.31,-165.56,3/10/2004 15:20,3/11/2004 0:55,3/10/2004,15:20:00,17.34,-165.53,17.44,-165.06,804,74,390,30,30,14,1,45,N,0,Mixed,NA,37,27,33,4,0,0,0,10,11,10,84.61538462,0,0,0,0,0,0,0,0,0,0,3,2004,0,2868
2577,IXH203000,8,FV932350,,3/11/2004 6:54,6:54:00,3/11/2004 11:24,17.22,-165.13,17.14,-165.65,3/11/2004 15:03,3/11/2004 22:55,3/11/2004,15:03:00,17.16,-165.63,17.3,-165.13,691,75,373,30,30,14,1,45,N,0,Mixed,NA,19,7,15,4,0,0,0,0,0,4,40.21447721,0,0,0,0,0,0,0,0,0,0,3,2004,0,1430
2578,IXH203000,9,FV932350,,3/13/2004 6:46,6:46:00,3/13/2004 11:15,19.34,-162.39,19.42,-162.91,3/13/2004 15:05,3/13/2004 23:54,3/13/2004,15:05:00,19.38,-162.9,19.29,-162.35,759,75,1124,30,30,14,1,45,N,0,Saury (sanma),NA,27,18,25,1,0,0,0,3,3,9,22.24199288,0,0,0,0,0,0,0,0,0,0,3,2004,0,2872
2579,IXH203000,10,FV932350,,3/16/2004 6:48,6:48:00,3/16/2004 11:19,15.75,-158,15.85,-158.49,3/16/2004 15:10,3/16/2004 23:34,3/16/2004,15:10:00,15.88,-158.5,15.8,-158.04,735,75,413,30,30,14,1,45,N,0,Saury (sanma),NA,29,26,29,0,0,0,0,13,13,2,70.21791768,0,0,0,0,0,0,0,0,0,0,3,2004,0,4322
2580,IXH203000,11,FV932350,,3/17/2004 6:32,6:32:00,3/17/2004 11:00,15.77,-157.82,15.69,-158.33,3/17/2004 15:01,3/17/2004 23:47,3/17/2004,15:01:00,15.71,-158.32,15.8,-157.84,767,74,363,30,30,14,1,45,N,0,Saury (sanma),NA,27,22,25,2,0,0,0,7,8,4,68.87052342,0,0,0,0,0,0,0,0,0,0,3,2004,0,1424
2581,IXH203000,12,FV932350,,3/18/2004 6:30,6:30:00,3/18/2004 11:03,15.4,-157.25,15.29,-157.77,3/18/2004 15:00,3/18/2004 23:12,3/18/2004,15:00:00,15.31,-157.79,15.45,-157.31,729,75,406,30,30,14,1,45,N,0,Saury (sanma),NA,31,28,28,3,0,0,0,17,17,4,68.96551724,0,0,0,0,0,0,0,0,0,0,3,2004,0,1438
2582,IXH203000,13,FV932350,,3/19/2004 6:12,6:12:00,3/19/2004 10:40,15.23,-157.42,15.1,-157.92,3/19/2004 15:01,3/20/2004 0:10,3/19/2004,15:01:00,15.1,-157.94,15.26,-157.51,810,75,410,30,30,14,1,45,N,0,Saury (sanma),NA,36,28,35,1,0,0,0,10,10,1,85.36585366,0,0,0,0,0,0,0,0,0,0,3,2004,0,1422
2583,IXH203000,14,FV932350,,3/20/2004 6:08,6:08:00,3/20/2004 10:49,15.08,-157.57,14.97,-158.1,3/20/2004 14:50,3/21/2004 0:54,3/20/2004,14:50:00,14.98,-158.12,15.12,-157.64,845,76,445,30,30,14,1,45,N,0,Saury (sanma),NA,52,41,51,1,0,0,0,17,17,4,114.6067416,0,0,0,0,0,0,0,0,0,0,3,2004,0,1436
2584,IXH203000,15,FV932350,,3/21/2004 6:24,6:24:00,3/21/2004 10:51,15.03,-157.7,14.94,-158.21,3/21/2004 15:07,3/22/2004 0:32,3/21/2004,15:07:00,14.97,-158.22,15.08,-157.77,821,75,373,30,30,14,1,45,N,0,Saury (sanma),NA,48,44,48,0,0,0,0,12,12,1,128.6863271,0,0,0,0,0,0,0,0,0,0,3,2004,0,1456
2585,IXT614405,1,FV870499,,2/14/2004 7:02,7:02:00,2/14/2004 11:38,14.66,-165.47,14.6,-165.94,2/14/2004 14:55,2/15/2004 0:15,2/14/2004,14:55:00,14.61,-165.94,14.67,-165.54,757,75,454,30,32,14,0,46,N,0,Saury (sanma),NA,31,26,28,3,0,0,0,11,16,1,61.67400881,0,0,0,0,0,0,0,0,0,0,2,2004,0,NA
2586,IXT614405,2,FV870499,,2/15/2004 7:00,7:00:00,2/15/2004 11:40,14.36,-166.16,14.34,-166.65,2/15/2004 15:00,2/16/2004 0:57,2/15/2004,15:00:00,14.34,-166.66,14.37,-166.27,797,75,457,30,32,14,0,46,N,0,Mixed,NA,45,33,37,8,0,0,0,17,23,7,80.96280088,0,0,0,0,0,0,0,0,0,0,2,2004,0,1438
2587,IXT614405,3,FV870499,,2/16/2004 7:05,7:05:00,2/16/2004 11:37,14.34,-165.84,14.23,-166.32,2/16/2004 15:00,2/17/2004 0:41,2/16/2004,15:00:00,14.24,-166.36,14.33,-165.93,784,75,451,30,32,14,0,46,N,0,Mixed,NA,29,23,25,4,0,0,0,11,13,8,55.43237251,0,0,0,0,0,0,0,0,0,0,2,2004,0,1445
2588,IXT614405,4,FV870499,,2/17/2004 7:25,7:25:00,2/17/2004 11:58,14.24,-165.33,14.21,-165.8,2/17/2004 15:12,2/17/2004 23:35,2/17/2004,15:12:00,14.2,-165.81,14.16,-165.46,697,75,465,30,32,14,0,46,N,0,Mixed,NA,29,22,25,3,0,0,0,6,11,5,53.76344086,0,0,0,0,0,0,0,0,0,0,2,2004,0,1460
2589,IXT614405,5,FV870499,,2/18/2004 7:08,7:08:00,2/18/2004 11:45,14.13,-165.73,14.24,-166.21,2/18/2004 15:31,2/19/2004 0:20,2/18/2004,15:31:00,14.24,-166.23,14.14,-165.71,755,75,462,30,32,14,0,46,N,0,Mixed,NA,44,29,42,2,0,0,0,11,12,4,90.90909091,0,0,0,0,0,0,0,0,0,0,2,2004,0,1423
2590,IXT614405,6,FV870499,,2/19/2004 7:10,7:10:00,2/19/2004 11:51,14.39,-166.07,14.35,-166.54,2/19/2004 15:18,2/20/2004 3:20,2/19/2004,15:18:00,14.36,-166.55,14.38,-166.21,929,75,462,30,32,14,0,46,N,0,Mixed,NA,30,24,27,3,0,0,0,12,16,4,58.44155844,0,0,0,0,0,0,0,0,0,0,2,2004,0,1442
2591,IXT614405,7,FV870499,,2/20/2004 7:17,7:17:00,2/20/2004 11:47,14.08,-166.09,14.09,-166.55,2/20/2004 14:53,2/21/2004 1:50,2/20/2004,14:53:00,14.1,-166.55,14.09,-166.21,843,75,458,30,32,14,0,46,N,0,Mixed,NA,26,19,23,3,0,0,0,4,6,6,50.21834061,0,0,0,0,0,0,0,0,0,0,2,2004,0,1447
2592,IXT614405,8,FV870499,,2/22/2004 7:20,7:20:00,2/22/2004 11:48,15.35,-164.39,15.32,-164.86,2/22/2004 15:10,2/23/2004 1:24,2/22/2004,15:10:00,15.34,-164.87,15.43,-164.47,816,76,482,30,32,14,0,46,N,0,Mixed,NA,29,22,27,2,0,0,0,12,15,3,56.01659751,0,0,0,0,0,0,0,0,0,0,2,2004,0,2883
2593,IXT614405,9,FV870499,,2/23/2004 7:04,7:04:00,2/23/2004 11:43,15.16,-164.23,15.09,-164.71,2/23/2004 15:23,2/24/2004 1:30,2/23/2004,15:23:00,15.1,-164.73,15.15,-164.38,827,76,481,30,32,14,0,46,N,0,Mixed,NA,45,29,43,2,0,0,0,17,21,5,89.3970894,0,0,0,0,0,0,0,0,0,0,2,2004,0,1424
2594,IXT614405,10,FV870499,,2/24/2004 7:21,7:21:00,2/24/2004 11:55,15.34,-164.02,15.34,-164.51,2/24/2004 15:18,2/25/2004 1:50,2/24/2004,15:18:00,15.35,-164.53,15.42,-164.19,835,76,481,30,32,14,0,46,N,0,Mixed,NA,43,33,41,2,0,0,0,16,21,7,85.23908524,0,0,0,0,0,0,0,0,0,0,2,2004,0,1457
2595,IXT614405,11,FV870499,,2/25/2004 7:13,7:13:00,2/25/2004 11:49,15.49,-163.85,15.48,-164.34,2/25/2004 15:21,2/26/2004 1:25,2/25/2004,15:21:00,15.51,-164.37,15.59,-163.99,816,76,476,30,32,14,0,46,N,0,Mixed,NA,61,47,56,4,0,0,1,6,8,6,117.6470588,0,0,0,0,0,0,0,0,0,0,2,2004,0,1432
2596,IXT614405,12,FV870499,,2/26/2004 6:58,6:58:00,2/26/2004 11:41,15.23,-164.02,15.24,-164.49,2/26/2004 15:25,2/27/2004 1:13,2/26/2004,15:25:00,15.25,-164.5,15.3,-164.1,812,76,476,30,32,14,0,46,N,0,Mixed,NA,49,44,48,1,0,0,0,6,8,6,100.8403361,0,0,0,0,0,0,0,0,0,0,2,2004,0,1425
2597,IYT948038,1,FV809941,,3/16/2004 9:06,9:06:00,3/16/2004 13:36,17.22,-160.17,16.96,-160.63,3/16/2004 17:18,3/17/2004 3:53,3/16/2004,17:18:00,16.95,-160.69,17.17,-160.44,857,80,1020,25,21,11,0,32,N,0,Saury (sanma),NA,17,8,17,0,0,0,0,0,0,8,16.66666667,1,2,1.960784314,0.25,0,0,0,0,0,0,3,2004,0,NA
2598,IYT948038,2,FV809941,,3/18/2004 8:15,8:15:00,3/18/2004 12:43,15.21,-163.64,14.94,-164.06,3/18/2004 18:34,3/19/2004 7:10,3/18/2004,18:34:00,15.01,-164.02,15.22,-163.85,1107,74,924,25,21,11,0,32,N,0,Saury (sanma),NA,24,16,20,4,0,0,0,2,2,3,21.64502165,0,0,0,0,0,0,0,0,0,0,3,2004,0,2829
2599,IYT948038,3,FV809941,,3/20/2004 8:13,8:13:00,3/20/2004 12:25,12.95,-163.94,12.84,-164.43,3/20/2004 17:22,3/21/2004 2:49,3/20/2004,17:22:00,12.87,-164.44,12.96,-163.9,864,82,1043,25,21,11,0,32,N,0,Saury (sanma),NA,24,2,18,5,0,0,0,1,1,1,17.25790988,1,1,0.958772771,0.5,0,0,0,0,0,0,3,2004,0,2878
2600,IYT948038,4,FV809941,,3/23/2004 8:21,8:21:00,3/23/2004 12:58,6.27,-163.86,5.99,-164.21,3/23/2004 17:51,3/24/2004 7:13,3/23/2004,17:51:00,6.03,-164.15,6.39,-163.53,1095,83,1045,25,21,11,0,32,N,0,Saury (sanma),NA,33,22,28,5,0,0,2,20,21,0,26.79425837,0,0,0,0,0,0,0,0,0,0,3,2004,0,4328
2601,IYT948038,5,FV809941,,3/24/2004 10:21,10:21:00,3/24/2004 14:40,6.26,-163.84,5.9,-164.12,3/24/2004 22:38,3/25/2004 7:42,3/24/2004,22:38:00,6.28,-163.7,5.97,-163.79,1022,69,926,25,21,11,0,32,N,0,Saury (sanma),NA,16,2,8,6,0,0,0,1,2,0,8.639308855,0,0,0,0,0,0,0,0,0,0,3,2004,0,1560
2602,IYT948038,6,FV809941,,3/25/2004 10:07,10:07:00,3/25/2004 13:45,6,-164.07,6.23,-164.38,3/25/2004 17:39,3/26/2004 1:45,3/25/2004,17:39:00,6.22,-164.33,6.05,-163.82,720,62,855,25,21,11,0,32,N,0,Saury (sanma),NA,11,9,11,0,0,0,1,3,5,1,12.86549708,0,0,0,0,0,0,0,0,0,0,3,2004,0,1426
2603,IYT948038,7,FV809941,,3/26/2004 8:13,8:13:00,3/26/2004 12:35,6.88,-163.85,7.06,-164.3,3/26/2004 17:07,3/27/2004 3:25,3/26/2004,17:07:00,7.08,-164.23,6.97,-163.76,890,68,97,25,21,11,0,32,N,0,Saury (sanma),NA,34,3,22,10,0,0,0,1,1,0,226.8041237,0,0,0,0,0,0,0,0,0,0,3,2004,0,1326
2604,IYT948038,8,FV809941,,3/27/2004 8:54,8:54:00,3/27/2004 13:15,6.79,-163.1,6.4,-162.86,3/27/2004 17:17,3/28/2004 0:27,3/27/2004,17:17:00,6.43,-162.79,6.76,-162.89,672,71,941,25,21,11,0,32,N,0,Saury (sanma),NA,21,4,15,5,0,0,4,3,3,0,15.94048884,0,0,0,0,0,0,0,0,0,0,3,2004,0,1481
2605,IYT948038,9,FV809941,,3/28/2004 9:55,9:55:00,3/28/2004 14:07,6.17,-161.99,5.87,-161.65,3/28/2004 17:42,3/29/2004 2:55,3/28/2004,17:42:00,5.88,-161.62,6.17,-161.75,768,66,930,25,21,11,0,32,N,0,Saury (sanma),NA,15,2,7,8,0,0,0,2,2,0,7.52688172,0,0,0,0,0,0,0,0,0,0,3,2004,0,1501
2606,IYT948038,10,FV809941,,3/29/2004 9:07,9:07:00,3/29/2004 13:18,6.08,-161.07,5.93,-161.47,3/29/2004 17:52,3/30/2004 3:41,3/29/2004,17:52:00,5.94,-161.45,6.06,-161.01,863,65,937,25,21,11,0,32,N,0,Saury (sanma),NA,19,13,12,6,0,0,0,8,9,0,12.80683031,0,0,0,0,0,0,0,0,0,0,3,2004,0,1392
2607,IYT948038,11,FV809941,,3/30/2004 9:10,9:10:00,3/30/2004 13:55,6,-161.09,5.67,-161.48,3/30/2004 18:19,3/31/2004 4:23,3/30/2004,18:19:00,5.71,-161.46,5.98,-161.05,868,74,188,25,21,11,0,32,N,0,Saury (sanma),NA,28,8,12,16,0,0,0,5,7,0,63.82978723,1,1,5.319148936,0.125,0,0,0,0,0,0,3,2004,0,1443
2608,IYT948038,12,FV809941,,3/31/2004 9:18,9:18:00,3/31/2004 13:45,6.4,-161.12,6.28,-161.54,3/31/2004 17:51,4/1/2004 5:22,3/31/2004,17:51:00,6.29,-161.52,6.47,-160.96,937,68,1022,25,21,11,0,32,N,0,Saury (sanma),NA,16,13,16,0,0,0,0,6,9,0,15.6555773,0,0,0,0,0,0,0,0,0,0,3,2004,0,1448
2609,IYT948038,13,FV809941,,4/1/2004 9:15,9:15:00,4/1/2004 14:00,6.02,-161.01,5.92,-161.51,4/1/2004 17:55,4/2/2004 3:59,4/1/2004,17:55:00,5.92,-161.45,6.03,-160.9,839,74,1013,25,21,11,0,32,N,0,Saury (sanma),NA,26,9,18,8,0,0,0,7,9,0,17.76900296,0,0,0,0,0,0,0,0,0,0,4,2004,0,1437
2610,IYT948038,14,FV809941,,4/2/2004 10:08,10:08:00,4/2/2004 14:42,6.83,-160.88,6.98,-160.44,4/2/2004 18:47,4/3/2004 4:31,4/2/2004,18:47:00,6.82,-160.84,6.99,-160.46,829,76,1020,25,21,11,0,32,N,0,Saury (sanma),NA,17,7,11,6,0,0,0,5,5,0,10.78431373,0,0,0,0,0,0,0,0,0,0,4,2004,0,1493
2611,IYT948038,15,FV809941,,4/3/2004 9:06,9:06:00,4/3/2004 13:21,7.57,-160.57,7.71,-161.04,4/3/2004 18:05,4/4/2004 2:48,4/3/2004,18:05:00,7.7,-161.05,7.63,-160.58,807,69,109,25,21,11,0,32,N,0,Saury (sanma),NA,12,4,10,2,0,0,1,1,1,0,91.74311927,0,0,0,0,0,0,0,0,0,0,4,2004,0,1378
2612,IYT948038,16,FV809941,,4/6/2004 7:58,7:58:00,4/6/2004 12:30,13.68,-159.25,13.86,-159.75,4/6/2004 17:19,4/7/2004 1:35,4/6/2004,17:19:00,13.87,-159.76,13.7,-159.28,785,77,172,25,21,11,0,32,N,0,Saury (sanma),NA,8,1,5,2,0,0,0,0,0,0,29.06976744,0,0,0,0,0,0,0,0,0,0,4,2004,0,4252
2613,IZT527241,1,FV501668,,4/2/2004 6:55,6:55:00,4/2/2004 10:30,24.31,-159.37,24.12,-159.74,4/2/2004 18:00,4/3/2004 2:20,4/2/2004,18:00:00,24.07,-159.75,24.09,-159.31,950,93,655,30,24,25,1,50,Y,1,Sardine,NA,25,7,22,3,0,0,0,1,1,2,33.58778626,0,0,0,0,0,0,0,0,0,0,4,2004,0,NA
2614,IZT527241,2,FV501668,,4/4/2004 6:20,6:20:00,4/4/2004 10:11,25.81,-159.43,25.53,-159.76,4/4/2004 18:30,4/5/2004 3:39,4/4/2004,18:30:00,25.55,-159.74,25.86,-159.52,1048,98,1224,30,24,25,1,50,Y,1,Sardine,NA,54,25,49,5,0,0,0,4,4,17,40.03267974,0,0,0,0,0,0,0,0,0,0,4,2004,0,2845
2615,IZT527241,3,FV501668,,4/5/2004 7:30,7:30:00,4/5/2004 11:19,26,-159.22,25.73,-159.54,4/5/2004 19:12,4/6/2004 4:00,4/5/2004,19:12:00,25.75,-159.54,26.1,-159.3,1001,93,632,30,24,25,1,50,Y,1,Sardine,NA,36,23,33,3,0,0,2,12,12,5,52.21518987,0,0,0,0,0,0,0,0,0,0,4,2004,0,1510
2616,IZT527241,4,FV501668,,4/7/2004 6:00,6:00:00,4/7/2004 9:55,26.09,-156.83,26.43,-157,4/7/2004 18:30,4/8/2004 3:38,4/7/2004,18:30:00,26.38,-156.98,26.14,-156.71,1063,93,620,30,24,25,1,50,Y,1,Sardine,NA,32,19,28,4,0,0,1,3,3,11,45.16129032,0,0,0,0,0,0,0,0,0,0,4,2004,0,2790
2617,IZT527241,5,FV501668,,4/9/2004 6:20,6:20:00,4/9/2004 10:20,27.11,-158.8,26.96,-159.19,4/9/2004 18:06,4/10/2004 3:04,4/9/2004,18:06:00,26.93,-159.21,27,-158.93,1004,93,614,30,24,25,1,50,Y,1,Sardine,NA,30,22,27,3,0,0,1,1,1,20,43.97394137,0,0,0,0,0,0,0,0,0,0,4,2004,0,2900
